UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9665623989,..,..,..,..,25.7788963887,23.8143915885,24.8937605396,28.4022961014,27.3040009251,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.4214014767,43.0506539783,..,..,..,53.4188341476,54.2169253807,57.8269106519,55.8162815703,52.6840504261,58.981948191,60.3329602344,62.8675140693,62.9887438703,62.6303555792,60.6837728083,59.7817049142,63.7579952907,73.3842401726,77.8052616077,81.8486604131,85.9364519196,86.5278925953,92.214776304,93.9308417356,..,..
YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,244.380536439,277.5303079865,164.7007535589,161.7860768691,149.2098898585,155.2792246143,175.9344907366,150.0725489428,161.2321578519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.4404956993,54.9036239705,59.3143780924,58.9767183387,55.434392999,77.0882128288,62.1851060073,57.4067978726,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
